c,c#,c++,cassandra,couchdb,d3,db2,excel,flume,git,hadoop,hbase,hive,java,javascript,job_title,keras,mahout,mapreduce,matlab,memcacheddb,mongodb,mysql,nosql,oozie,oracle,perl,pig,postgresql,python,r,rethinkdb,ruby,sas,scala,shark,spark,spss,sql,state,sybase,tableau,tensorflow,tsql,vba,zookeeper
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,International Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lead Audit Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr Staff Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Data Science Manager, Customer Engagement",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Sr. Data Scientist - Image Processing,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"VP, Data Scientist",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Senior Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist / Quantitative Researcher, Systematic Trading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Machine Learning Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sr. Operations Manager (Chicago) - JUMP Scooters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manager Clinical Science Center of Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,IL,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Senior Manager, RWI Data Scientist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Applied Data Scientist, Government",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bigdata Developer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,Data Scientist Intern,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,IL,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Consultant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jr. Data Scientist-   ABLJP00069167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intern - Data Science-Ulta Beauty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eicoff - Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Data Scientist, Social Science",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,IL,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marketing Data Science Manager,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,IL,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Sr. Data Architect,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Senior Data Scientist,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,IL,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr Engagement Manager/Partner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,IL,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Senior Data Engineer-Chicago, IL-$200K-$250K+",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Data Scientist,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,Hadoop - Developer,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist/Analyst,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eicoff - Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Data Science/Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Principal Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sr Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Intelligence Manager/ Data Scientist, Glenview, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data scientist @ Waukegan, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analytics Engagement Manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Data Scientist - Versay,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Data Science Manager,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,IL,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senior Manager, Data Science - Zoro",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Data Scientist-(0096028),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Sr. Data Scientist - Quantitative Research,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,IL,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior Software Architect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist (No H1B),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,IL,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sr Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Risk Data Science Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Director- Data Science,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,IL,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jr. Data Scientist- ABLJP00070660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Senior Applied Data Scientist, Commercial",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Jr. Data Scientist-   ABLJP00069167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lead Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Principal Informatics Consultant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Manager Grid Intelligence & Data Science (Exelon Utilities),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,IL,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senior Manager, Data Science - Zoro",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Senior Data Scientist - Machine Learning Engineer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,IL,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,Data Scientist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Lead Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sr Associate Data Sciences and Analytics, Campaign Optimization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,IL,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Data Scientist - Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist - Advanced Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Senior Machine Learning Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,IL,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finance and Accounting Intern (on-going),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer/Data Scientist - Validate Health,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,IL,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,IL,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Data Science Intern - Payformance Solutions,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,IL,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DMP Audience Strategist Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Data Scientist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,MI,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*241115 - Data Scientists Modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Senior Data Scientist,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manufacturing Data Architect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Senior Solution Architect,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,MI,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,261748 - Data Scientists Analysts,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,MI,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,254896 - Data Scientists Modeling,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,Machine Learning Data Scientist - Product Analytics,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,MI,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Standard Data Engineer,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,MI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Data Scientist, Life Experience Studies - Relocate to Richmond, VA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enterprise Architect 1 (Data Science/Set Disign/Data Set/Power BI/End User Training) (Job ID: 56880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,MI,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,264034 - Data Scientists Analysts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,MI,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,257810 - Data Scientists Decisions Science Support,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,MI,0,0,0,0,0,0
